,Iris ID,Risk ID 1,Risk ID 2,Assessment ID,Ledger,type,Property Name,Address,City,State,County,ZIP,Market,Submarket,# Buildings,Year Built,retail_gfa,Construction Type,Units,number_of_beds,rentable_sqft,Acquired Year,LATITUDE,lat,LONGITUDE,long,Seismic Risk,Flood Risk,Wildfire Risk,Extreme Heat Risk,Executive Summary,Seismic Assessment Title,Seismic Assessment Status,Seismic Assessment Executive Summary,Seismic Recommendation Title,Seismic Recommendation Description,Seismic Recommendation Cost,Seismic Recommendation Further Assessment,Seismic Recommendation Status,Flood Assessment Title,Flood Assessment Status,Flood Assessment Executive Summary,Flood Recommendation Title,Flood Recommendation Description,Flood Recommendation Cost,Flood Recommendation Further Assessment,Flood Recommendation Status,Wildfire Assessment Title,Wildfire Assessment Status,Wildfire Assessment Executive Summary,Wildfire Recommendation Title,Wildfire Recommendation Description,Wildfire Recommendation Cost,Wildfire Recommendation Further Assessment,Wildfire Recommendation Status,Extreme Heat Assessment Title,Extreme Heat Assessment Status,Extreme Heat Assessment Executive Summary,Extreme Heat Recommendation Title,Extreme Heat Recommendation Description,Extreme Heat Recommendation Cost
57,a0201f5f-c066-446b-ad10-a9482a077ed8,9964571f-7a35-4ac7-b83a-cb5faeaf419b,6d74917d-f046-490a-808e-75fa9e6af9a2,,29190,Residential,Westside Beloit,C on Pico,Los Angeles,CA,Los Angeles,90064,Los Angeles,West Los Angeles,1,1999,,Mid-Rise,21,36,21893,2014,33.926853,34.040594,-118.371279,-118.442335,Not Assessed,Very Low,Catastrophic,Very Low,EQR Portfolio Risk Assessment - Tier I evaluation of the following direct financial loss risks:\n- Seismic\n- Flood\n- Wildfire\n- Extreme Heat,2022 - Seismic,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Flood,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Wildfire,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Extreme Heat,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,
58,e05c1f11-fefb-4eed-8c4b-2ede44af3822,890ffba9-8fb7-4357-891c-c06f6f28adb5,9df2b1a2-b391-43dc-be6c-c4cf61bbd622,,29213,Residential,Virgil Square,411 South Virgil Avenue,Los Angeles,CA,Los Angeles,90020,Los Angeles,Hollywood/Mid Wilshire,2,1979,,Mid-Rise,142,164,90832,2007,40.778508,34.06653837,-73.983488,-118.2870328766,Low,Low,Catastrophic,Very Low,EQR Portfolio Risk Assessment - Tier I evaluation of the following direct financial loss risks:\n- Seismic\n- Flood\n- Wildfire\n- Extreme Heat,2022 - Seismic,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Flood,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Wildfire,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Extreme Heat,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,
59,556cca54-d9d9-4843-91a0-f6d567102c2a,0f324754-e9f7-487d-8c2d-a9af93757eab,21b62a31-10c6-4fa5-9323-ba972e5d2987,,29215,Residential,The Oaks,27105 Silver Oak Lane,Santa Clarita,CA,Los Angeles,91387,Los Angeles,Santa Clarita Valley,67,2000,,Garden,520,939,514619,2007,40.740588,34.40565043,-73.979595,-118.455601945316,Low,Low,Catastrophic,Very Low,EQR Portfolio Risk Assessment - Tier I evaluation of the following direct financial loss risks:\n- Seismic\n- Flood\n- Wildfire\n- Extreme Heat,2022 - Seismic,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Flood,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Wildfire,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Extreme Heat,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,
60,54d02b1f-5e25-4a85-aea2-4fb19ddaafa5,6c90e1bc-f16c-46cf-b159-adfa32203a0b,d6f1edf9-ae07-4ec9-9591-ffae6dc95b98,,29221,Residential,Jia,639 N. Broadway,Los Angeles,CA,Los Angeles,90012,Los Angeles,Downtown CBD,1,2014,16124.0,Mid & High Rises,280,335,225803,2014,37.839727,34.05986,-122.28784,-118.239986,Low,Very Low,Catastrophic,Very Low,EQR Portfolio Risk Assessment - Tier I evaluation of the following direct financial loss risks:\n- Seismic\n- Flood\n- Wildfire\n- Extreme Heat,2022 - Seismic,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Flood,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Wildfire,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Extreme Heat,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,
61,c87c18a1-cb95-4c0e-9df6-3a0e27864e1d,34e82b9d-010b-4701-b43e-cdaaf8ced8e9,4cbeee54-8934-4719-810b-aeaf796465bd,,29229,Residential,Bella Vista at  Warner Ridge,6150 DeSoto Avenue,Woodland Hills,CA,Los Angeles,91367,Los Angeles,San Fernando Valley,20,2003,,Mid-Rise,579,916,580962,2013,38.9467,34.18175683,-77.0652,-118.590402558775,Not Assessed,Very Low,Catastrophic,Very Low,EQR Portfolio Risk Assessment - Tier I evaluation of the following direct financial loss risks:\n- Seismic\n- Flood\n- Wildfire\n- Extreme Heat,2022 - Seismic,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Flood,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Wildfire,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Extreme Heat,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,
62,6a5f3e34-da7c-4585-a438-2c6de76a71b8,b0416e4e-3d94-4ace-ae52-dd9c7ef6d900,00631254-0b56-457b-96e2-26413c110b74,,29238,Residential,Academy Village,5225 Blakeslee Avenue,North Hollywood,CA,Los Angeles,91601,Los Angeles,San Fernando Valley,1,1989,,Mid-Rise,248,347,189640,1995,33.9560845348096,34.165445,-118.416561484337,-118.372476,Low,Very Low,Catastrophic,Very Low,EQR Portfolio Risk Assessment - Tier I evaluation of the following direct financial loss risks:\n- Seismic\n- Flood\n- Wildfire\n- Extreme Heat,2022 - Seismic,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Flood,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Wildfire,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Extreme Heat,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,
63,ebb4faef-48bc-49cc-94c4-165791ae5b6e,46170271-ad7f-4a71-aa35-5d332089a06b,72f43c9b-4ecb-41c4-a77a-8ae59c20292c,,29247,Residential,Kenwood Mews,230 North Kenwood Street,Burbank,CA,Los Angeles,91505,Los Angeles,San Fernando Valley,7,1991,,Mid-Rise,141,220,132489,2011,34.05001,34.155023,-118.25763,-118.34316,Low,Low-Medium,Catastrophic,Very Low,EQR Portfolio Risk Assessment - Tier I evaluation of the following direct financial loss risks:\n- Seismic\n- Flood\n- Wildfire\n- Extreme Heat,2022 - Seismic,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Flood,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Wildfire,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Extreme Heat,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,
64,c56ec1bd-dd7a-42e5-8d53-4a73544a18af,288b0597-ed32-46e1-96b3-a59434f1f5f9,cb86e1c3-b88c-45a4-a265-4627b36ba2e7,,29252,Residential,Victor on Venice,10001 Venice Blvd,Los Angeles,CA,Los Angeles,90034,Los Angeles,West Los Angeles,1,2006,750.0,Mid-Rise,116,152,112413,2013,37.76643,34.023001,-122.396889,-118.399598,Low,Very Low,Catastrophic,Very Low,EQR Portfolio Risk Assessment - Tier I evaluation of the following direct financial loss risks:\n- Seismic\n- Flood\n- Wildfire\n- Extreme Heat,2022 - Seismic,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Flood,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Wildfire,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Extreme Heat,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,
65,9be9ce5b-d0f3-4623-be14-81f045777b1c,4e2620fd-86ca-473c-88a1-43ef9d10b363,e469a70d-8f61-4d12-9f34-28e59ef7e140,,29255,Residential,Versailles Koreatown,918 S. Oxford Avenue,Los Angeles,CA,Los Angeles,90006,Los Angeles,Hollywood/Mid Wilshire,1,2008,,Mid-Rise,225,305,172882,2013,34.160843,34.055214,-118.258338,-118.307793,Low,Low,Catastrophic,Very Low,EQR Portfolio Risk Assessment - Tier I evaluation of the following direct financial loss risks:\n- Seismic\n- Flood\n- Wildfire\n- Extreme Heat,2022 - Seismic,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Flood,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Wildfire,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Extreme Heat,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,
66,9928abc0-8643-438e-aea5-f2bc8d0a6b21,c48f6be2-e9e8-461e-a255-8ff7acb7aecf,74643def-3795-4e97-80d6-c43d33175396,,29256,Residential,Acappella Pasadena,145 Chestnut Street,Pasadena,CA,Los Angeles,91103,Los Angeles,Glendale/Pasadena,1,2002,,Mid-Rise,143,197,118183,2011,40.74335,34.150419,-73.984155,-118.147768,Low,Low,Catastrophic,Very Low,EQR Portfolio Risk Assessment - Tier I evaluation of the following direct financial loss risks:\n- Seismic\n- Flood\n- Wildfire\n- Extreme Heat,2022 - Seismic,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Flood,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Wildfire,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Extreme Heat,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,
67,c3b2bcb7-bd7c-493b-aecd-10e4b25411bf,214cc9b3-9ffc-41b4-ace8-926e82b2df66,8ba694db-eceb-4c81-b309-558593234c7f,,29272,Residential,Lindley,5536 North Lindley Avenue,Encino,CA,Los Angeles,91316,Los Angeles,San Fernando Valley,1,2004,,Mid-Rise,129,235,137526,2018,39.746906,34.17132372,-104.982607,-118.527250629709,Low,Low-Medium,Catastrophic,Very Low,EQR Portfolio Risk Assessment - Tier I evaluation of the following direct financial loss risks:\n- Seismic\n- Flood\n- Wildfire\n- Extreme Heat,2022 - Seismic,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Flood,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Wildfire,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Extreme Heat,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,
68,f69d7130-87fd-4b06-9dc9-0d2718c27adf,46fabbd5-10f5-4e55-ac0f-012e08b08271,f81dfc6f-fd12-41e6-b624-3c2139809bff,,29276,Residential,Hikari,375 East Second St.,Los Angeles,CA,Los Angeles,90012,Los Angeles,Downtown CBD,1,2007,11432.0,Mid-Rise,128,168,94094,2013,47.64369,34.04805588,-122.14572,-118.23987725057,Low,Low,Catastrophic,Very Low,EQR Portfolio Risk Assessment - Tier I evaluation of the following direct financial loss risks:\n- Seismic\n- Flood\n- Wildfire\n- Extreme Heat,2022 - Seismic,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Flood,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Wildfire,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Extreme Heat,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,
69,6de47e7c-8f3d-4214-ba9f-7a0b69ed2453,782c3b24-1cf2-477b-89f4-4818edd9ff51,32b2b079-7282-4f4c-ba0b-a5457b4fb418,,29279,Residential,Sakura Crossing,235 S. San Pedro St.,Los Angeles,CA,Los Angeles,90012,Los Angeles,Downtown CBD,1,2009,7048.0,Mid-Rise,230,281,166741,2003,38.8849772845563,34.04832226,-77.0937795016596,-118.242144873375,Low,Very Low,Catastrophic,Very Low,EQR Portfolio Risk Assessment - Tier I evaluation of the following direct financial loss risks:\n- Seismic\n- Flood\n- Wildfire\n- Extreme Heat,2022 - Seismic,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Flood,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Wildfire,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Extreme Heat,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,
70,2cb7b74d-803d-47b0-930a-0109f23721d5,f778e80b-86ad-48f9-bd40-ac4084e62aba,6d69b4bf-3b63-4f85-b82b-619d984f2c7b,,29280,Residential,Pegasus,612 S. Flower St.,Los Angeles,CA,Los Angeles,90017,Los Angeles,Downtown CBD,1,1949,11920.0,High-Rise,322,425,250457,2013,37.3762,34.05001,-122.061,-118.25763,Medium,Very Low,Catastrophic,Very Low,EQR Portfolio Risk Assessment - Tier I evaluation of the following direct financial loss risks:\n- Seismic\n- Flood\n- Wildfire\n- Extreme Heat,2022 - Seismic,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Flood,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Wildfire,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Extreme Heat,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,
71,fddc1864-7083-42ce-8162-1359ef7956cb,3887e651-f16e-4670-8b9e-b7a7099d27b8,67bc6d76-634c-437d-a550-1052f4a41d88,,29287,Residential,Promenade Town Center,24905 Magic Mountain Parkway,Valencia,CA,Los Angeles,91355,Los Angeles,Santa Clarita Valley,24,2001,,Garden,564,902,548370,2010,47.609319,34.42194044,-122.316778,-118.569761727104,Low,Low-Medium,Catastrophic,Very Low,EQR Portfolio Risk Assessment - Tier I evaluation of the following direct financial loss risks:\n- Seismic\n- Flood\n- Wildfire\n- Extreme Heat,2022 - Seismic,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Flood,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Wildfire,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Extreme Heat,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,
72,1cd484f0-b9ca-4794-966d-064586a01a0e,4a1e76c1-32c9-48cd-9be2-a60d597f2299,7d46c73d-7023-4879-a725-3d9c94375bfc,,29288,Residential,Artisan on 2nd,601 East 2nd St,Los Angeles,CA,Los Angeles,90012,Los Angeles,Downtown CBD,1,2008,,Mid-Rise,118,201,143482,1997,32.9438004859258,34.04716113,-117.088613919462,-118.237063212632,Low,Very Low,Catastrophic,Very Low,EQR Portfolio Risk Assessment - Tier I evaluation of the following direct financial loss risks:\n- Seismic\n- Flood\n- Wildfire\n- Extreme Heat,2022 - Seismic,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Flood,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Wildfire,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Extreme Heat,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,
73,4010003b-e148-4960-9708-055708fbd7fe,58459a4e-b699-435d-9d71-f704fe93b128,3469fb6a-912b-4a27-b7e4-a9eccbc5a4cd,,29414,Residential,Glo,1050 Wilshire Boulevard,Los Angeles,CA,Los Angeles,90017,Los Angeles,Downtown CBD,2,2007,8604.0,Mid-Rise,201,345,202918,1995,37.5353353196563,34.052019,-122.263473388733,-118.262422,Low,Very Low,Catastrophic,Very Low,EQR Portfolio Risk Assessment - Tier I evaluation of the following direct financial loss risks:\n- Seismic\n- Flood\n- Wildfire\n- Extreme Heat,2022 - Seismic,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Flood,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Wildfire,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Extreme Heat,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,
74,ef28cf60-8bcb-4d5d-9641-311365e4c5b8,fdf975ba-43d2-46fb-9c2f-b948bab40847,54532cdd-cbb9-4826-83b7-7b810a04dbab,,29416,Residential,The Encore,4920 Van Nuys Boulevard,Sherman Oaks,CA,Los Angeles,91403,Los Angeles,San Fernando Valley,1,1988,,Mid-Rise,174,213,113790,1995,37.5353353196563,34.15977387,-122.263473388733,-118.448730775011,Not Assessed,Low,Catastrophic,Very Low,EQR Portfolio Risk Assessment - Tier I evaluation of the following direct financial loss risks:\n- Seismic\n- Flood\n- Wildfire\n- Extreme Heat,2022 - Seismic,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Flood,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Wildfire,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Extreme Heat,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,
75,9cc90e39-45fd-4c44-8fca-35b921ca855f,ca398014-5595-48a3-b5ea-ebd19e11b2b0,23ce974e-8a66-4a60-8480-afa24bde8b66,,29616,Residential,The Cleo,345 S. Alexandria Ave,Los Angeles,CA,Los Angeles,90020,Los Angeles,Hollywood/Mid Wilshire,1,1989,,Mid-Rise,92,157,78460,1998,37.5853667025377,34.06820152,-122.020950021034,-118.297947518894,Low,Low,Catastrophic,Very Low,EQR Portfolio Risk Assessment - Tier I evaluation of the following direct financial loss risks:\n- Seismic\n- Flood\n- Wildfire\n- Extreme Heat,2022 - Seismic,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Flood,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Wildfire,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Extreme Heat,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,
76,66b195a8-9646-48f8-b44c-17319bfdca54,abede1ac-d139-4cd7-beae-a7783295bf8f,9086bb36-ec72-40b5-b4b9-30a44fec93a7,,29629,Residential,Belle Fontaine,4077 Glencoe Avenue,Marina del Rey,CA,Los Angeles,90292,Los Angeles,West Los Angeles,2,2003,,Mid-Rise,102,153,98352,1998,33.682493,33.989666,-117.6705,-118.443153,Low,Very Low,Catastrophic,Very Low,EQR Portfolio Risk Assessment - Tier I evaluation of the following direct financial loss risks:\n- Seismic\n- Flood\n- Wildfire\n- Extreme Heat,2022 - Seismic,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Flood,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Wildfire,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Extreme Heat,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,
77,8d823de7-b731-4405-b568-ab1ff0191be5,536d8ccd-a361-4afa-b9f8-d2d5b76bd38c,5d34c605-d8be-4413-a1ec-fc99085e8c09,,29637,Residential,Milano Lofts,609 South Grand Avenue,Los Angeles,CA,Los Angeles,90017,Los Angeles,Downtown CBD,1,1925,5429.0,High-Rise,99,104,87045,2017,47.574237,34.048694,-122.386308,-118.255676,Medium,Very Low,Catastrophic,Very Low,EQR Portfolio Risk Assessment - Tier I evaluation of the following direct financial loss risks:\n- Seismic\n- Flood\n- Wildfire\n- Extreme Heat,2022 - Seismic,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Flood,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Wildfire,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Extreme Heat,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,
78,6b00df83-733a-4ad1-b3da-330e5d3dd22e,cf13e12c-c92f-4e07-91ed-88c990dc322c,9ad9c9dc-2eeb-443c-a606-09cac992abe1,,29662,Residential,Altitude,5900 Center Drive,Los Angeles,CA,Los Angeles,90045,Los Angeles,West Los Angeles,2,2016,,Mid-Rise,545,668,425892,2007,32.630892,33.976164000000004,-116.98561,-118.389171,Low,Very Low,Catastrophic,Very Low,EQR Portfolio Risk Assessment - Tier I evaluation of the following direct financial loss risks:\n- Seismic\n- Flood\n- Wildfire\n- Extreme Heat,2022 - Seismic,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Flood,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Wildfire,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Extreme Heat,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,
79,f06d98b2-6d4b-40c4-9100-9c03fa423392,61a66d5c-cb9f-4576-8b95-0d3b1e8108ca,4dab4e31-92b6-4177-9ff8-ccda3eb8c1cd,,29677,Residential,The Hesby,5031 Fair Ave,North Hollywood,CA,Los Angeles,91601,Los Angeles,San Fernando Valley,2,2013,,Mid-Rise,308,465,296994,2011,38.8877469262647,34.161544,-77.0961495773016,-118.374508,Low,Low,Catastrophic,Very Low,EQR Portfolio Risk Assessment - Tier I evaluation of the following direct financial loss risks:\n- Seismic\n- Flood\n- Wildfire\n- Extreme Heat,2022 - Seismic,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Flood,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Wildfire,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Extreme Heat,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,
80,b9070add-9566-4341-8b99-da0dfaac5ec0,b74f0801-5b68-4465-992a-6a7a31d044fd,be7797bb-7e67-4555-957d-f25dd676f0ab,,29741,Residential,Pearl MDR (CA),4111 Via Marina,Marina Del Rey,CA,Los Angeles,90292,Los Angeles,West Los Angeles,15,1966,1350.0,Garden,597,701,388175,2007,34.0682015233636,33.981046,-118.297947518894,-118.460232,Low,Very Low,Catastrophic,Very Low,EQR Portfolio Risk Assessment - Tier I evaluation of the following direct financial loss risks:\n- Seismic\n- Flood\n- Wildfire\n- Extreme Heat,2022 - Seismic,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Flood,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Wildfire,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Extreme Heat,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,
81,7ff1c7cf-ba40-4d58-afbf-0e7d6b53c155,4cab3b07-e2ba-44f5-8a11-2b4cefc89195,f0e011d0-930b-4676-8c60-658bb9695556,,29835,Residential,Westside,3165 Sawtelle Blvd.,Los Angeles,CA,Los Angeles,90066,Los Angeles,West Los Angeles,3,2004,,Garden,204,293,189864,2021,30.252403607944,34.0243,-97.7321453037051,-118.429,Low,Low,Catastrophic,Very Low,EQR Portfolio Risk Assessment - Tier I evaluation of the following direct financial loss risks:\n- Seismic\n- Flood\n- Wildfire\n- Extreme Heat,2022 - Seismic,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Flood,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Wildfire,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Extreme Heat,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,
82,7ef5a8c2-daa3-4a87-a2b7-a70007460d22,ce977ad7-c93c-4903-a046-90d4eb5b9876,d5a29f75-86d6-4d6a-afb3-6012306eee7b,,29836,Residential,Mariposa at Playa Del Rey,8700 Pershing Dr.,Playa del Rey,CA,Los Angeles,90293,Los Angeles,West Los Angeles,1,2004,,Mid-Rise,354,543,321198,2008,42.364683,33.955161,-71.068301,-118.440412,Low,Low-Medium,Catastrophic,Very Low,EQR Portfolio Risk Assessment - Tier I evaluation of the following direct financial loss risks:\n- Seismic\n- Flood\n- Wildfire\n- Extreme Heat,2022 - Seismic,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Flood,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Wildfire,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Extreme Heat,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,
83,a514ccc1-3de1-4065-96b5-b8dc94f2813c,35251e7f-bc26-4e80-8d74-37fe1a8414d8,2a05c035-e96c-4b44-b8fd-5071aafb04c5,,29837,Residential,Prado,201 W. Fairview,Glendale,CA,Los Angeles,91202,Los Angeles,Glendale/Pasadena,1,1988,,Mid-Rise,264,488,259602,2013,40.7926,34.160843,-73.9677,-118.258338,Low,Low-Medium,Catastrophic,Very Low,EQR Portfolio Risk Assessment - Tier I evaluation of the following direct financial loss risks:\n- Seismic\n- Flood\n- Wildfire\n- Extreme Heat,2022 - Seismic,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Flood,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Wildfire,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Extreme Heat,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,
84,574ab326-956b-4004-a544-7540c4f04064,17b1cca2-e04b-4574-9377-35780f6a901f,b3a8f73f-a74b-4517-81df-1be50dd38f9f,,29838,Residential,Marina 41,4157 Via Marina,Marina del Rey,CA,Los Angeles,90292,Los Angeles,West Los Angeles,8,1973,,High-Rise,623,872,654762,2021,39.7317305794542,33.979755,-104.939502657741,-118.460418,Low,Low,Catastrophic,Very Low,EQR Portfolio Risk Assessment - Tier I evaluation of the following direct financial loss risks:\n- Seismic\n- Flood\n- Wildfire\n- Extreme Heat,2022 - Seismic,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Flood,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Wildfire,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Extreme Heat,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,
85,941a5377-112e-4935-911e-e8b1a3b3ce6e,d351afa5-5fd8-44a6-8d33-f580bb132b1b,5e335486-ccf7-4e27-ad2a-660bcde76635,,29839,Residential,425 Broadway,425 Broadway,Santa Monica,CA,Los Angeles,90401,Los Angeles,West Los Angeles,1,2000,2304.0,Mid-Rise,101,101,55013,2009,42.364727,34.015646000000004,-71.083302,-118.493215,Not Assessed,Not assessed,Not assessed,Very Low,EQR Portfolio Risk Assessment - Tier I evaluation of the following direct financial loss risks:\n- Seismic\n- Flood\n- Wildfire\n- Extreme Heat,2022 - Seismic,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Flood,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Wildfire,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Extreme Heat,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,
